batch_id,input_symbol,input_company_name,nse_symbol,nse_issuer_name,symbol_match_status,isin,listing_status,nse_macro,nse_sector,nse_industry,nse_basic_industry,index,index_list,pd_sector_index,source,confidence,notes
nifty_500_shariah,CASTROLIND,Castrol India Ltd.,CASTROLIND,Castrol India Limited,exact_symbol_match,INE172A01027,Listed,Energy,Oil Gas & Consumable Fuels,Petroleum Products,Lubricants,Nifty 500,NIFTY 500; NIFTY ENERGY; NIFTY INDIA MANUFACTURING; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY MNC; NIFTY OIL & GAS; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20; NIFTY500 MULTICAP MOMENTUM QUALITY 50; NIFTY500 MULTIFACTOR MQVLV 50; NIFTY500 QUALITY 50; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,CCL,CCL Products (I) Ltd.,CCL,CCL Products (India) Limited,exact_symbol_match,INE421D01022,Listed,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY FMCG,NSE quote API secInfo,0.9,
ind_nifty500,CDSL,Central Depository Services (India) Ltd.,CDSL,Central Depository Services (India) Limited,exact_symbol_match,INE736A01011,Listed,Financial Services,Financial Services,Capital Markets,Depositories Clearing Houses and Other Intermediaries,Nifty 500,NIFTY 500; NIFTY CAPITAL MARKETS; NIFTY FINANCIAL SERVICES EX-BANK; NIFTY HIGH BETA 50; NIFTY MIDSMALL FINANCIAL SERVICES; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP MOMENTUM QUALITY 50; NIFTY500 QUALITY 50,NIFTY FINANCIAL SERVICES,NSE quote API secInfo,0.9,
nifty_500_shariah,CEATLTD,Ceat Ltd.,CEATLTD,CEAT Limited,exact_symbol_match,INE482A01020,Listed,Consumer Discretionary,Automobile and Auto Components,Auto Components,Tyres & Rubber Products,Nifty 500,NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY AUTO,NSE quote API secInfo,0.9,
nifty_500_shariah,CEMPRO,Cemindia Projects Ltd.,CEMPRO,Cemindia Projects Limited,exact_symbol_match,INE686A01026,Listed,Industrials,Construction,Construction,Civil Construction,Nifty 500,NIFTY 500; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,CENTRALBK,Central Bank of India,CENTRALBK,Central Bank of India,exact_symbol_match,INE483A01010,Listed,Financial Services,Financial Services,Banks,Public Sector Bank,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY PSU BANK; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY BANK,NSE quote API secInfo,0.9,
ind_nifty500,CESC,CESC Ltd.,CESC,CESC Limited,exact_symbol_match,INE486A01021,Listed,Utilities,Power,Power,Integrated Power Utilities,Nifty 500,NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY ENERGY; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY POWER; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20; NIFTY500 VALUE 50,NIFTY INFRASTRUCTURE,NSE quote API secInfo,0.9,
ind_nifty500,CGCL,Capri Global Capital Ltd.,CGCL,Capri Global Capital Limited,exact_symbol_match,INE180C01042,Listed,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY NBFC; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY FINANCIAL SERVICES,NSE quote API secInfo,0.9,
nifty_500_shariah,CGPOWER,CG Power and Industrial Solutions Ltd.,CGPOWER,CG Power and Industrial Solutions Limited,exact_symbol_match,INE067A01029,Listed,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,Nifty Next 50,NIFTY NEXT 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY ENERGY; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY INDIA FPI 150; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA MANUFACTURING; NIFTY INFRASTRUCTURE; NIFTY LARGEMIDCAP 250; NIFTY SHARIAH 25; NIFTY TOTAL MARKET; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 QUALITY 50; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,CHALET,Chalet Hotels Ltd.,CHALET,Chalet Hotels Limited,exact_symbol_match,INE427F01016,Listed,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Nifty 500,NIFTY 500; NIFTY CONSUMER SERVICES; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY INDIA TOURISM; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY SERVICES SECTOR,NSE quote API secInfo,0.9,
nifty_500_shariah,CHAMBLFERT,Chambal Fertilisers & Chemicals Ltd.,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,exact_symbol_match,INE085A01013,Listed,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,Nifty 500,NIFTY 500; NIFTY CHEMICALS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH; NIFTY500 VALUE 50,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO,Chennai Petroleum Corporation Limited,exact_symbol_match,INE178A01016,Listed,Energy,Oil Gas & Consumable Fuels,Petroleum Products,Refineries & Marketing,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY OIL & GAS; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTIFACTOR MQVLV 50; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,CHOICEIN,Choice International Ltd.,CHOICEIN,Choice International Limited,exact_symbol_match,INE102B01014,Listed,Financial Services,Financial Services,Finance,Holding Company,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY TOTAL MARKET MOMENTUM QUALITY 50; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MOMENTUM 50; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,exact_symbol_match,INE121A01024,Listed,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Nifty Next 50,NIFTY NEXT 50; NIFTY FINANCIAL SERVICES; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY FINANCIAL SERVICES 25/50; NIFTY FINANCIAL SERVICES EX-BANK; NIFTY INDIA FPI 150; NIFTY LARGEMIDCAP 250; NIFTY NBFC; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY200 MOMENTUM 30; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MOMENTUM 50; NIFTY500 MULTICAP 50:25:25,NIFTY FINANCIAL SERVICES,NSE quote API secInfo,0.9,
ind_nifty500,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd.,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,exact_symbol_match,INE149A01033,Listed,Financial Services,Financial Services,Finance,Investment Company,Nifty 500,NIFTY 500; NIFTY CONGLOMERATE 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 VALUE 50,-,NSE quote API secInfo,0.9,
ind_nifty500,CIEINDIA,CIE Automotive India Ltd.,CIEINDIA,CIE Automotive India Limited,exact_symbol_match,INE536H01010,Listed,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
nifty_50_shariah,CIPLA,CIPLA LTD.,CIPLA,Cipla Limited,exact_symbol_match,INE059A01026,Listed,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Nifty 50,NIFTY 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30; NIFTY GROWTH SECTORS 15; NIFTY HEALTHCARE INDEX; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY LOW VOLATILITY 50; NIFTY PHARMA; NIFTY QUALITY LOW-VOLATILITY 30; NIFTY SHARIAH 25; NIFTY TOTAL MARKET; NIFTY100 EQUAL WEIGHT; NIFTY100 LOW VOLATILITY 30; NIFTY50 EQUAL WEIGHT; NIFTY50 SHARIAH; NIFTY50 VALUE 20; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY PHARMA,NSE quote API secInfo,0.9,
ind_nifty500,CLEAN,Clean Science and Technology Ltd.,CLEAN,Clean Science and Technology Limited,exact_symbol_match,INE227W01023,Listed,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,COALINDIA,Coal India Ltd.,COALINDIA,Coal India Limited,exact_symbol_match,INE522F01014,Listed,Energy,Oil Gas & Consumable Fuels,Consumable Fuels,Coal,Nifty 50,NIFTY 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA QUALITY LOW-VOLATILITY 30; NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30; NIFTY COMMODITIES; NIFTY CPSE; NIFTY DIVIDEND OPPORTUNITIES 50; NIFTY ENERGY; NIFTY INDIA FPI 150; NIFTY LARGEMIDCAP 250; NIFTY PSE; NIFTY QUALITY LOW-VOLATILITY 30; NIFTY TOTAL MARKET; NIFTY100 EQUAL WEIGHT; NIFTY100 QUALITY 30; NIFTY200 QUALITY 30; NIFTY200 VALUE 30; NIFTY50 EQUAL WEIGHT; NIFTY50 VALUE 20; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTIFACTOR MQVLV 50; NIFTY500 QUALITY 50; NIFTY500 VALUE 50,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,COCHINSHIP,Cochin Shipyard Ltd.,COCHINSHIP,Cochin Shipyard Limited,exact_symbol_match,INE704P01025,Listed,Industrials,Capital Goods,Industrial Manufacturing,Ship Building & Allied Services,Nifty 200,NIFTY 200; NIFTY 500; NIFTY CAPITAL GOODS; NIFTY CPSE; NIFTY INDIA DEFENCE; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,COFORGE,Coforge Ltd.,COFORGE,Coforge Limited,exact_symbol_match,INE591G01025,Listed,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,Nifty Midcap 50,NIFTY MIDCAP 50; NIFTY 200; NIFTY 500; NIFTY HIGH BETA 50; NIFTY INDIA DIGITAL; NIFTY INDIA FPI 150; NIFTY IT; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP LIQUID 15; NIFTY MIDCAP150 MOMENTUM 50; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALL IT & TELECOM; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SHARIAH 25; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
nifty_500_shariah,COHANCE,Cohance Lifesciences Ltd.,COHANCE,Cohance Lifesciences Limited,exact_symbol_match,INE03QK01018,Listed,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Nifty 500,NIFTY 500; NIFTY MIDSMALL HEALTHCARE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MNC; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,COLPAL,Colgate Palmolive (India) Ltd.,COLPAL,Colgate Palmolive (India) Limited,exact_symbol_match,INE259A01022,Listed,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care,Nifty Midcap 50,NIFTY MIDCAP 50; NIFTY 200; NIFTY 500; NIFTY ALPHA QUALITY LOW-VOLATILITY 30; NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30; NIFTY DIVIDEND OPPORTUNITIES 50; NIFTY FMCG; NIFTY INDIA FPI 150; NIFTY LARGEMIDCAP 250; NIFTY LOW VOLATILITY 50; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALL INDIA CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY MNC; NIFTY NON-CYCLICAL CONSUMER; NIFTY QUALITY LOW-VOLATILITY 30; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY200 QUALITY 30; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTIFACTOR MQVLV 50; NIFTY500 QUALITY 50; NIFTY500 SHARIAH,NIFTY FMCG,NSE quote API secInfo,0.9,
ind_nifty500,CONCOR,Container Corporation of India Ltd.,CONCOR,Container Corporation of India Limited,exact_symbol_match,INE111A01025,Listed,Services,Services,Transport Services,Logistics Solution Provider,Nifty 200,NIFTY 200; NIFTY 500; NIFTY COMMERCIAL & TRANSPORT SERVICES; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA RAILWAYS PSU; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MOBILITY; NIFTY PSE; NIFTY TOTAL MARKET; NIFTY TRANSPORTATION & LOGISTICS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,CONCORDBIO,Concord Biotech Ltd.,CONCORDBIO,Concord Biotech Limited,exact_symbol_match,INE338H01029,Listed,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,COROMANDEL,Coromandel International Ltd.,COROMANDEL,Coromandel International Limited,exact_symbol_match,INE169A01031,Listed,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,Nifty 200,NIFTY 200; NIFTY 500; NIFTY CHEMICALS; NIFTY CONGLOMERATE 50; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP150 MOMENTUM 50; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY TOTAL MARKET MOMENTUM QUALITY 50; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP MOMENTUM QUALITY 50; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,CPPLUS,Aditya Infotech Ltd.,CPPLUS,Aditya Infotech Limited,exact_symbol_match,INE819V01029,Listed,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Nifty 500,NIFTY 500; NIFTY IPO; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN,Craftsman Automation Limited,exact_symbol_match,INE00LO01017,Listed,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,-,NSE quote API secInfo,0.9,
ind_nifty500,CREDITACC,CreditAccess Grameen Ltd.,CREDITACC,CREDITACCESS GRAMEEN LIMITED,exact_symbol_match,INE741K01010,Listed,Financial Services,Financial Services,Finance,Microfinance Institutions,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SMALL FINANCE BANKS & MICROFINANCE INSTITUTIONS; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY FINANCIAL SERVICES,NSE quote API secInfo,0.9,
nifty_500_shariah,CRISIL,Crisil Ltd.,CRISIL,CRISIL Limited,exact_symbol_match,INE007A01025,Listed,Financial Services,Financial Services,Finance,Other Financial Services,Nifty 500,NIFTY 500; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MNC; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,CROMPTON,Crompton Greaves Consumer Electricals Ltd.,CROMPTON,Crompton Greaves Consumer Electricals Limited,exact_symbol_match,INE299U01018,Listed,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,Nifty 500,NIFTY 500; NIFTY CONSUMER DURABLES; NIFTY CORE HOUSING; NIFTY HOUSING; NIFTY INDIA MANUFACTURING; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY MIDSMALL INDIA CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY RURAL; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY INDIA CONSUMPTION,NSE quote API secInfo,0.9,
